,BusNum,GenID,GenStatus,GenVoltSet,GenRegNum,GenRMPCT,GenAGCAble,GenParFac,GenMWSetPoint,GenMWMax,GenMWMin,GenEnforceMWLimits,GenAVRAble,GenMvrSetPoint,GenMVRMax,GenMVRMin,GenUseCapCurve,GenWindControlMode,GenWindPowerFactor,GenUseLDCRCC,GenRLDCRCC,GenXLDCRCC,GenMVABase,GenZR,GenZX,GenStepR,GenStepX,GenStepTap,TSGovRespLimit,GenUnitType:1,AreaNum,ZoneNum,BANumber,OwnerNum,OwnPercent,OwnerNum:1,OwnPercent:1,OwnerNum:2,OwnPercent:2,OwnerNum:3,OwnPercent:3,OwnerNum:4,OwnPercent:4,OwnerNum:5,OwnPercent:5,OwnerNum:6,OwnPercent:6,OwnerNum:7,OwnPercent:7,EMSType,EMSDeviceID,DataMaintainerAssign,AllLabels,GenUnitType,GenTotalFixedCosts,GenCostModel,GenFuelType,GenFuelCost,GenFixedCost,GenIOD,GenIOC,GenIOB
731,21740,2,Open,1.02699995040893555000,21733,100.00000,YES,16.00000000000000000000,15.99999964237213140000,15.99999964237213140000,5.97819201648235321000,YES,YES,0.00000000000000000000,8.14400017261505127000,-1.77599992603063583000,NO ,None,1.00000000000000000000,NO,0.000000,0.000100,17.66176605224609380000,0.00000000000000000000,1.00000000000000000000,0.00000000000000000000,0.00000000000000000000,1.00000000000000000000,Normal,UN,4,1,1,1,100.000,UN (Unknown),624.000000,Cubic,Natural Gas,3.845589,624.000000,0.000000,0.000395,4.592585,,,,,,,,,,,,,,,,,,
732,21742,1,Closed,1.01724004745483398000,21742,100.00000,NO ,78.19999694824218750000,68.88999938964843750000,78.20000052452087400000,38.65000009536743160000,YES,YES,16.66000038385391240000,16.66000038385391240000,-11.25999987125396730000,NO ,None,1.00000000000000000000,NO,0.000000,0.000100,113.29187774658203100000,0.00000000000000000000,1.00000000000000000000,0.00000000000000000000,0.00000000000000000000,1.00000000000000000000,Normal,UN,4,1,1,1,100.000,UN (Unknown),0.000000,Cubic,Wind,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,
733,21743,1,Closed,1.01724004745483398000,21743,100.00000,NO ,38.00000000000000000000,37.99999952316284180000,37.99999952316284180000,7.68000036478042603000,YES,YES,-5.46999983489513397000,8.08999985456466675000,-5.46999983489513397000,NO ,None,1.00000000000000000000,NO,0.000000,0.000100,41.99519348144531250000,0.00000000000000000000,1.00000000000000000000,0.00000000000000000000,0.00000000000000000000,1.00000000000000000000,Normal,UN,4,1,1,1,100.000,UN (Unknown),0.000000,Cubic,Wind,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,
734,21744,1,Closed,1.01821994781494141000,21744,100.00000,YES,45.00000000000000000000,44.81716156005859380000,44.99999880790710450000,4.87542264163494110000,YES,YES,14.16893750429153440000,22.90499955415725710000,-4.99499998986721039000,NO ,None,1.00000000000000000000,NO,0.000000,0.000100,55.76696777343750000000,0.00000000000000000000,1.00000000000000000000,0.00000000000000000000,0.00000000000000000000,1.00000000000000000000,Normal,UN,4,1,1,1,100.000,UN (Unknown),667.500000,Cubic,Natural Gas,4.129753,667.500000,0.000000,0.000395,4.631443,,,,,,,,,,,,,,,,,,
735,21748,1,Closed,1.01821994781494141000,21744,100.00000,YES,45.00000000000000000000,44.81716156005859380000,44.99999880790710450000,18.52000057697296140000,YES,YES,14.16893601417541500000,22.90000021457672120000,-4.98999990522861481000,NO ,None,1.00000000000000000000,NO,0.000000,0.000100,45.15961456298828120000,0.00000000000000000000,1.00000000000000000000,0.00000000000000000000,0.00000000000000000000,1.00000000000000000000,Normal,UN,4,1,1,1,100.000,UN (Unknown),667.500000,Cubic,Natural Gas,3.853040,667.500000,0.000000,0.000395,4.631443,,,,,,,,,,,,,,,,,,
736,21749,1,Closed,1.01821994781494141000,21744,100.00000,YES,45.00000000000000000000,44.81716156005859380000,44.99999880790710450000,21.32071852684021000000,YES,YES,14.16893601417541500000,22.90499955415725710000,-4.99499998986721039000,NO ,None,1.00000000000000000000,NO,0.000000,0.000100,50.97123336791992190000,0.00000000000000000000,1.00000000000000000000,0.00000000000000000000,0.00000000000000000000,1.00000000000000000000,Normal,UN,4,1,1,1,100.000,UN (Unknown),667.500000,Cubic,Natural Gas,3.833285,667.500000,0.000000,0.000395,4.631443,,,,,,,,,,,,,,,,,,
737,21753,1,Closed,1.04100000858306885000,21753,100.00000,YES,62.59999847412109380000,62.34565377235412600000,62.59999871253967280000,12.15710565447807310000,YES,YES,31.86340034008026120000,31.86340034008026120000,-6.94859996438026428000,NO ,None,1.00000000000000000000,NO,0.000000,0.000100,72.38985443115234380000,0.00000000000000000000,1.00000000000000000000,0.00000000000000000000,0.00000000000000000000,1.00000000000000000000,Normal,UN,4,1,1,1,100.000,UN (Unknown),693.900024,Cubic,Natural Gas,3.389686,693.900024,0.000000,0.000395,4.655025,,,,,,,,,,,,,,,,,,
738,21753,2,Closed,1.04100000858306885000,21753,100.00000,YES,62.59999847412109380000,62.34565377235412600000,62.59999871253967280000,23.02948683500289920000,YES,YES,31.86340034008026120000,31.86340034008026120000,-6.94859996438026428000,NO ,None,1.00000000000000000000,NO,0.000000,0.000100,92.14472961425781250000,0.00000000000000000000,1.00000000000000000000,0.00000000000000000000,0.00000000000000000000,1.00000000000000000000,Normal,UN,4,1,1,1,100.000,UN (Unknown),693.900024,Cubic,Natural Gas,3.786119,693.900024,0.000000,0.000395,4.655025,,,,,,,,,,,,,,,,,,
739,21754,1,Closed,1.03699994087219238000,21754,100.00000,YES,30.39999961853027340000,30.27648031711578370000,30.39999902248382570000,12.95349448919296260000,YES,YES,15.47359973192214970000,15.47359973192214970000,-3.37439998984336853000,NO ,None,1.00000000000000000000,NO,0.000000,0.000100,36.77525711059570310000,0.00000000000000000000,1.00000000000000000000,0.00000000000000000000,0.00000000000000000000,1.00000000000000000000,Normal,UN,4,1,1,1,100.000,UN (Unknown),645.599976,Cubic,Natural Gas,3.629523,645.599976,0.000000,0.000395,4.611880,,,,,,,,,,,,,,,,,,
740,21756,1,Open,1.03299999237060547000,21755,100.00000,YES,18.29999923706054690000,18.29999983310699460000,18.29999983310699460000,6.10463880002498627000,YES,YES,0.00000000000000000000,9.31470021605491638000,-2.03130003064870834000,NO ,None,1.00000000000000000000,NO,0.000000,0.000100,21.79818725585937500000,0.00000000000000000000,1.00000000000000000000,0.00000000000000000000,0.00000000000000000000,1.00000000000000000000,Normal,UN,4,1,1,1,100.000,UN (Unknown),627.450012,Cubic,Natural Gas,4.183547,627.450012,0.000000,0.000395,4.595667,,,,,,,,,,,,,,,,,,
741,21756,2,Open,1.03299999237060547000,21755,100.00000,YES,18.29999923706054690000,18.29999983310699460000,18.29999983310699460000,5.90559802949428558000,YES,YES,0.00000000000000000000,9.31470021605491638000,-2.03130003064870834000,NO ,None,1.00000000000000000000,NO,0.000000,0.000100,20.43529891967773440000,0.00000000000000000000,1.00000000000000000000,0.00000000000000000000,0.00000000000000000000,1.00000000000000000000,Normal,UN,4,1,1,1,100.000,UN (Unknown),627.450012,Cubic,Natural Gas,3.840559,627.450012,0.000000,0.000395,4.595667,,,,,,,,,,,,,,,,,,
742,21757,1,Closed,1.04738163948059082000,21755,100.00000,YES,18.29999923706054690000,18.22564452886581420000,18.29999983310699460000,3.08040659874677658000,YES,YES,9.31470021605491638000,9.31470021605491638000,-2.03130003064870834000,NO ,None,1.00000000000000000000,NO,0.000000,0.000100,19.47395896911621090000,0.00000000000000000000,1.00000000000000000000,0.00000000000000000000,0.00000000000000000000,1.00000000000000000000,Normal,UN,4,1,1,1,100.000,UN (Unknown),627.450012,Cubic,Natural Gas,3.329193,627.450012,0.000000,0.000395,4.595667,,,,,,,,,,,,,,,,,,
743,21758,1,Closed,1.01919996738433838000,21758,100.00000,YES,32.29999923706054690000,32.16876387596130370000,32.30000138282775880000,8.86999964714050293000,YES,YES,16.43999963998794560000,16.43999963998794560000,-3.59000004827976227000,NO ,None,1.00000000000000000000,NO,0.000000,0.000100,48.09775543212890620000,0.00000000000000000000,1.00000000000000000000,0.00000000000000000000,0.00000000000000000000,1.00000000000000000000,Normal,UN,4,1,1,1,100.000,UN (Unknown),648.450012,Cubic,Natural Gas,3.895534,648.450012,0.000000,0.000395,4.614426,,,,,,,,,,,,,,,,,,
744,21758,2,Closed,1.01919996738433838000,21758,100.00000,YES,32.29999923706054690000,32.16876387596130370000,32.30000138282775880000,6.28999993205070496000,YES,YES,16.43999963998794560000,16.43999963998794560000,-3.59000004827976227000,NO ,None,1.00000000000000000000,NO,0.000000,0.000100,46.41493606567382810000,0.00000000000000000000,1.00000000000000000000,0.00000000000000000000,0.00000000000000000000,1.00000000000000000000,Normal,UN,4,1,1,1,100.000,UN (Unknown),648.450012,Cubic,Natural Gas,3.593165,648.450012,0.000000,0.000395,4.614426,,,,,,,,,,,,,,,,,,
745,21760,1,Closed,1.02312004566192627000,21759,100.00000,NO ,101.30000305175781200000,70.01000046730041500000,101.30000114440918000000,30.12999892234802250000,YES,YES,-14.58999961614608760000,21.58000022172927860000,-14.58999961614608760000,NO ,None,1.00000000000000000000,NO,0.000000,0.000100,101.30000305175781200000,0.00000000000000000000,1.00000000000000000000,0.00000000000000000000,0.00000000000000000000,1.00000000000000000000,Normal,UN,4,1,1,1,100.000,UN (Unknown),0.000000,Cubic,Wind,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,
746,23267,1,Closed,1.04522466659545898000,23265,100.00000,YES,49.00000000000000000000,48.80090951919555660000,49.00000095367431640000,12.33286783099174500000,YES,YES,24.94100034236907960000,24.94100034236907960000,-5.43899983167648315000,NO ,None,1.00000000000000000000,NO,0.000000,0.000100,64.12194824218750000000,0.00000000000000000000,1.00000000000000000000,0.00000000000000000000,0.00000000000000000000,1.00000000000000000000,Normal,UN,5,1,1,1,100.000,UN (Unknown),673.500000,Cubic,Natural Gas,4.193154,673.500000,0.000000,0.000395,4.636802,,,,,,,,,,,,,,,,,,
747,23268,1,Closed,1.04522466659545898000,23265,100.00000,YES,49.00000000000000000000,48.80090951919555660000,49.00000095367431640000,11.17086037993431090000,YES,YES,24.94100034236907960000,24.94100034236907960000,-5.43899983167648315000,NO ,None,1.00000000000000000000,NO,0.000000,0.000100,62.27709197998046880000,0.00000000000000000000,1.00000000000000000000,0.00000000000000000000,0.00000000000000000000,1.00000000000000000000,Normal,UN,5,1,1,1,100.000,UN (Unknown),673.500000,Cubic,Natural Gas,3.605942,673.500000,0.000000,0.000395,4.636802,,,,,,,,,,,,,,,,,,
748,23270,1,Closed,1.01724004745483398000,23270,100.00000,YES,27.39999961853027340000,27.28866934776306150000,27.39999890327453610000,12.84219026565551760000,YES,YES,-3.04140001535415649000,13.94660025835037230000,-3.04140001535415649000,NO ,None,1.00000000000000000000,NO,0.000000,0.000100,31.10794639587402340000,0.00000000000000000000,1.00000000000000000000,0.00000000000000000000,0.00000000000000000000,1.00000000000000000000,Normal,UN,5,1,1,1,100.000,UN (Unknown),641.099976,Cubic,Natural Gas,3.930208,641.099976,0.000000,0.000395,4.607860,,,,,,,,,,,,,,,,,,
749,23270,2,Closed,1.01724004745483398000,23270,100.00000,YES,50.00000000000000000000,49.79684650897979740000,50.00000000000000000000,6.10999986529350281000,YES,YES,-5.55000007152557373000,25.45000016689300540000,-5.55000007152557373000,NO ,None,1.00000000000000000000,NO,0.000000,0.000100,58.60491943359375000000,0.00000000000000000000,1.00000000000000000000,0.00000000000000000000,0.00000000000000000000,1.00000000000000000000,Normal,UN,5,1,1,1,100.000,UN (Unknown),675.000000,Cubic,Natural Gas,3.810492,675.000000,0.000000,0.000395,4.638142,,,,,,,,,,,,,,,,,,
750,23272,1,Closed,1.01919996738433838000,23272,100.00000,NO ,10.00000000000000000000,6.40000030398368835000,10.00000014901161190000,1.36000001803040504000,YES,YES,-0.49000000581145286600,3.84000018239021301000,-0.49000000581145286600,NO ,None,1.00000000000000000000,NO,0.000000,0.000100,11.51642704010009770000,0.00000000000000000000,1.00000000000000000000,0.00000000000000000000,0.00000000000000000000,1.00000000000000000000,Normal,UN,5,1,1,1,100.000,UN (Unknown),0.000000,Cubic,Hydro,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,
751,23272,2,Closed,1.01919996738433838000,23272,100.00000,NO ,16.20000076293945310000,13.53647559881210330000,16.20000004768371580000,7.34767317771911621000,YES,YES,-0.79380003735423088100,6.22080005705356598000,-0.79380003735423088100,NO ,None,1.00000000000000000000,NO,0.000000,0.000100,17.87012481689453120000,0.00000000000000000000,1.00000000000000000000,0.00000000000000000000,0.00000000000000000000,1.00000000000000000000,Normal,UN,5,1,1,1,100.000,UN (Unknown),0.000000,Cubic,Hydro,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,
752,23272,3,Closed,1.01919996738433838000,23272,100.00000,NO ,72.00000000000000000000,57.70040154457092280000,72.00000286102294920000,18.64415109157562260000,YES,YES,-3.52800004184246063000,27.64799892902374270000,-3.52800004184246063000,NO ,None,1.00000000000000000000,NO,0.000000,0.000100,83.26514434814453120000,0.00000000000000000000,1.00000000000000000000,0.00000000000000000000,0.00000000000000000000,1.00000000000000000000,Normal,UN,5,1,1,1,100.000,UN (Unknown),0.000000,Cubic,Hydro,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,
753,23277,1,Open,1.03999996185302734000,23277,100.00000,NO ,34.16666793823242190000,24.44427311420440670000,34.16666686534881590000,15.94081223011016850000,YES,YES,0.00000000000000000000,13.12000006437301640000,-1.67416669428348541000,NO ,None,1.00000000000000000000,NO,0.000000,0.000100,37.11787033081054690000,0.00000000000000000000,1.00000000000000000000,0.00000000000000000000,0.00000000000000000000,1.00000000000000000000,Normal,UN,5,1,1,1,100.000,UN (Unknown),0.000000,Cubic,Hydro,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,
754,23278,1,Open,1.02262997627258301000,23278,100.00000,NO ,7.86666679382324219000,7.86666646599769592000,7.86666646599769592000,2.05973498523235321000,YES,YES,0.00000000000000000000,3.02080009132623672000,-0.38546666037291288400,NO ,None,1.00000000000000000000,NO,0.000000,0.000100,9.83848571777343750000,0.00000000000000000000,1.00000000000000000000,0.00000000000000000000,0.00000000000000000000,1.00000000000000000000,Normal,UN,5,1,1,1,100.000,UN (Unknown),0.000000,Cubic,Hydro,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,
755,23278,2,Closed,1.02262997627258301000,23278,100.00000,NO ,7.86666679382324219000,7.03569427132606506000,7.86666646599769592000,3.50971259176731110000,YES,YES,-0.38546666037291288400,3.02080009132623672000,-0.38546666037291288400,NO ,None,1.00000000000000000000,NO,0.000000,0.000100,10.03163909912109380000,0.00000000000000000000,1.00000000000000000000,0.00000000000000000000,0.00000000000000000000,1.00000000000000000000,Normal,UN,5,1,1,1,100.000,UN (Unknown),0.000000,Cubic,Hydro,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,
756,23278,3,Closed,1.02262997627258301000,23278,100.00000,NO ,7.86666679382324219000,7.86666646599769592000,7.86666646599769592000,2.26845685392618179000,YES,YES,-0.38546666037291288400,3.02080009132623672000,-0.38546666037291288400,NO ,None,1.00000000000000000000,NO,0.000000,0.000100,9.72776317596435547000,0.00000000000000000000,1.00000000000000000000,0.00000000000000000000,0.00000000000000000000,1.00000000000000000000,Normal,UN,5,1,1,1,100.000,UN (Unknown),0.000000,Cubic,Hydro,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,
757,23278,4,Open,1.02262997627258301000,23278,100.00000,NO ,34.16666793823242190000,34.16666686534881590000,34.16666686534881590000,7.77919292449951172000,YES,YES,0.00000000000000000000,13.12000006437301640000,-1.67416669428348541000,NO ,None,1.00000000000000000000,NO,0.000000,0.000100,41.59476852416992190000,0.00000000000000000000,1.00000000000000000000,0.00000000000000000000,0.00000000000000000000,1.00000000000000000000,Normal,UN,5,1,1,1,100.000,UN (Unknown),0.000000,Cubic,Hydro,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,
758,23278,5,Open,1.02262997627258301000,23278,100.00000,NO ,34.16999816894531250000,0.00000000000000000000,34.16999876499176030000,12.91999965906143190000,YES,YES,0.00000000000000000000,13.12000006437301640000,-1.66999995708465576000,NO ,None,1.00000000000000000000,NO,0.000000,0.000100,40.33112335205078120000,0.00000000000000000000,1.00000000000000000000,0.00000000000000000000,0.00000000000000000000,1.00000000000000000000,Normal,UN,5,1,1,1,100.000,UN (Unknown),0.000000,Cubic,Hydro,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,
759,23281,1,Closed,1.03799998760223389000,23281,100.00000,NO ,50.00000000000000000000,42.09125041961669920000,50.00000000000000000000,18.77098679542541500000,YES,YES,19.20000016689300540000,19.20000016689300540000,-2.44999993592500687000,NO ,None,1.00000000000000000000,NO,0.000000,0.000100,58.43243408203125000000,0.00000000000000000000,1.00000000000000000000,0.00000000000000000000,0.00000000000000000000,1.00000000000000000000,Normal,UN,5,1,1,1,100.000,UN (Unknown),0.000000,Cubic,Hydro,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,
760,23281,2,Open,1.03799998760223389000,23281,100.00000,NO ,50.00000000000000000000,38.60251605510711670000,50.00000000000000000000,14.93887007236480710000,YES,YES,0.00000000000000000000,19.20000016689300540000,-2.44999993592500687000,NO ,None,1.00000000000000000000,NO,0.000000,0.000100,60.48017501831054690000,0.00000000000000000000,1.00000000000000000000,0.00000000000000000000,0.00000000000000000000,1.00000000000000000000,Normal,UN,5,1,1,1,100.000,UN (Unknown),0.000000,Cubic,Hydro,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,
761,23282,1,Closed,1.01919996738433838000,23282,100.00000,NO ,20.00000000000000000000,20.00000029802322390000,20.00000029802322390000,9.55794900655746460000,YES,YES,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,NO ,None,1.00000000000000000000,NO,0.000000,0.000100,24.42900657653808590000,0.00000000000000000000,1.00000000000000000000,0.00000000000000000000,0.00000000000000000000,1.00000000000000000000,Normal,UN,5,1,1,1,100.000,UN (Unknown),0.000000,Cubic,Solar,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,
762,23282,2,Closed,1.01919996738433838000,23282,100.00000,NO ,20.00000000000000000000,12.91999965906143190000,20.00000029802322390000,4.45000007748603821000,YES,YES,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,NO ,None,1.00000000000000000000,NO,0.000000,0.000100,20.09685897827148440000,0.00000000000000000000,1.00000000000000000000,0.00000000000000000000,0.00000000000000000000,1.00000000000000000000,Normal,UN,5,1,1,1,100.000,UN (Unknown),0.000000,Cubic,Solar,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,
763,23282,3,Open,1.01919996738433838000,23282,100.00000,NO ,20.00000000000000000000,0.00000000000000000000,20.00000029802322390000,7.95999988913536072000,YES,YES,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,NO ,None,1.00000000000000000000,NO,0.000000,0.000100,22.99626922607421880000,0.00000000000000000000,1.00000000000000000000,0.00000000000000000000,0.00000000000000000000,1.00000000000000000000,Normal,UN,5,1,1,1,100.000,UN (Unknown),0.000000,Cubic,Solar,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,
764,23282,4,Closed,1.01919996738433838000,23282,100.00000,NO ,28.00000000000000000000,17.32999980449676510000,28.00000011920928960000,3.92000004649162292000,YES,YES,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,NO ,None,1.00000000000000000000,NO,0.000000,0.000100,33.13755416870117190000,0.00000000000000000000,1.00000000000000000000,0.00000000000000000000,0.00000000000000000000,1.00000000000000000000,Normal,UN,5,1,1,1,100.000,UN (Unknown),0.000000,Cubic,Solar,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,
765,23287,1,Closed,1.02214002609252930000,23284,100.00000,YES,108.00000000000000000000,107.56118297576904300000,108.00000429153442400000,51.20999813079833980000,YES,YES,0.11934740468859672600,54.97000217437744140000,-11.99000030755996700000,NO ,None,1.00000000000000000000,NO,0.000000,0.000100,131.81327819824218800000,0.00000000000000000000,1.00000000000000000000,0.00000000000000000000,0.00000000000000000000,1.00000000000000000000,Normal,UN,5,1,1,1,100.000,UN (Unknown),762.000000,Cubic,Natural Gas,4.231567,762.000000,0.000000,0.000395,4.715858,,,,,,,,,,,,,,,,,,
766,23288,1,Closed,1.02214002609252930000,23284,100.00000,YES,108.00000000000000000000,107.56118297576904300000,108.00000429153442400000,22.15591371059417720000,YES,YES,0.11934740468859672600,54.97199892997741700000,-11.98799982666969300000,NO ,None,1.00000000000000000000,NO,0.000000,0.000100,136.92163085937500000000,0.00000000000000000000,1.00000000000000000000,0.00000000000000000000,0.00000000000000000000,1.00000000000000000000,Normal,UN,5,1,1,1,100.000,UN (Unknown),762.000000,Cubic,Natural Gas,3.545411,762.000000,0.000000,0.000395,4.715858,,,,,,,,,,,,,,,,,,
767,23289,1,Closed,1.02214002609252930000,23284,100.00000,YES,108.00000000000000000000,107.56118297576904300000,108.00000429153442400000,16.94286614656448360000,YES,YES,0.11934741633012890800,54.97199892997741700000,-11.98799982666969300000,NO ,None,1.00000000000000000000,NO,0.000000,0.000100,128.62350463867187500000,0.00000000000000000000,1.00000000000000000000,0.00000000000000000000,0.00000000000000000000,1.00000000000000000000,Normal,UN,5,1,1,1,100.000,UN (Unknown),762.000000,Cubic,Natural Gas,3.464248,762.000000,0.000000,0.000395,4.715858,,,,,,,,,,,,,,,,,,
768,23290,1,Closed,1.02214002609252930000,23284,100.00000,YES,108.00000000000000000000,107.56118297576904300000,108.00000429153442400000,25.20000040531158450000,YES,YES,0.11934740468859672600,54.97000217437744140000,-11.99000030755996700000,NO ,None,1.00000000000000000000,NO,0.000000,0.000100,155.57768249511718800000,0.00000000000000000000,1.00000000000000000000,0.00000000000000000000,0.00000000000000000000,1.00000000000000000000,Normal,UN,5,1,1,1,100.000,UN (Unknown),762.000000,Cubic,Natural Gas,3.735709,762.000000,0.000000,0.000395,4.715858,,,,,,,,,,,,,,,,,,
769,23293,1,Closed,1.02704000473022461000,23291,100.00000,NO ,139.50000000000000000000,113.37144374847412100000,139.49999809265136700000,48.53951632976531980000,YES,YES,-6.83550015091896057000,53.56799960136413570000,-6.83550015091896057000,NO ,None,1.00000000000000000000,NO,0.000000,0.000100,167.68301391601562500000,0.00000000000000000000,1.00000000000000000000,0.00000000000000000000,0.00000000000000000000,1.00000000000000000000,Normal,UN,5,1,1,1,100.000,UN (Unknown),0.000000,Cubic,Hydro,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,
770,23294,1,Open,1.02605998516082764000,23292,100.00000,NO ,11.30000019073486330000,0.00000000000000000000,11.29999980330467220000,2.05000005662441254000,YES,YES,0.00000000000000000000,4.34000007808208466000,-0.54999999701976776100,NO ,None,1.00000000000000000000,NO,0.000000,0.000100,13.53318881988525390000,0.00000000000000000000,1.00000000000000000000,0.00000000000000000000,0.00000000000000000000,1.00000000000000000000,Normal,UN,5,1,1,1,100.000,UN (Unknown),0.000000,Cubic,Hydro,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,
771,23295,1,Closed,1.04700005054473877000,23292,100.00000,NO ,11.30000019073486330000,11.29999980330467220000,11.29999980330467220000,1.78102850914001465000,YES,YES,4.33919988572597504000,4.33919988572597504000,-0.55370000191032886500,NO ,None,1.00000000000000000000,NO,0.000000,0.000100,11.52028751373291020000,0.00000000000000000000,1.00000000000000000000,0.00000000000000000000,0.00000000000000000000,1.00000000000000000000,Normal,UN,5,1,1,1,100.000,UN (Unknown),0.000000,Cubic,Hydro,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,
772,23295,2,Closed,1.04700005054473877000,23292,100.00000,NO ,10.19999980926513670000,7.94294774532318115000,10.19999980926513670000,2.83487197011709213000,YES,YES,3.91680002212524414000,3.91680002212524414000,-0.49979998730123043100,NO ,None,1.00000000000000000000,NO,0.000000,0.000100,13.48500537872314450000,0.00000000000000000000,1.00000000000000000000,0.00000000000000000000,0.00000000000000000000,1.00000000000000000000,Normal,UN,5,1,1,1,100.000,UN (Unknown),0.000000,Cubic,Hydro,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,
773,23296,1,Closed,1.02704000473022461000,23291,100.00000,NO ,10.19999980926513670000,5.06614744663238525000,10.19999980926513670000,2.78654508292675018000,YES,YES,-0.49979998730123043100,3.91680002212524414000,-0.49979998730123043100,NO ,None,1.00000000000000000000,NO,0.000000,0.000100,10.31191349029541020000,0.00000000000000000000,1.00000000000000000000,0.00000000000000000000,0.00000000000000000000,1.00000000000000000000,Normal,UN,5,1,1,1,100.000,UN (Unknown),0.000000,Cubic,Hydro,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,
774,23297,1,Closed,1.02704000473022461000,23291,100.00000,NO ,10.19999980926513670000,10.19999980926513670000,10.19999980926513670000,3.28000001609325409000,YES,YES,-0.49999998882412910500,3.92000004649162292000,-0.49999998882412910500,NO ,None,1.00000000000000000000,NO,0.000000,0.000100,10.33246994018554690000,0.00000000000000000000,1.00000000000000000000,0.00000000000000000000,0.00000000000000000000,1.00000000000000000000,Normal,UN,5,1,1,1,100.000,UN (Unknown),0.000000,Cubic,Hydro,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,
775,23298,1,Closed,1.03999996185302734000,23298,100.00000,NO ,30.00000000000000000000,28.11340391635894780000,30.00000119209289550000,6.01097792387008667000,YES,YES,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,NO ,None,1.00000000000000000000,NO,0.000000,0.000100,30.00000000000000000000,0.00000000000000000000,1.00000000000000000000,0.00000000000000000000,0.00000000000000000000,1.00000000000000000000,Normal,UN,5,1,1,1,100.000,UN (Unknown),0.000000,Cubic,Solar,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,
776,23298,2,Closed,1.03999996185302734000,23298,100.00000,NO ,30.00000000000000000000,27.55318284034729000000,30.00000119209289550000,13.32482844591140750000,YES,YES,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,NO ,None,1.00000000000000000000,NO,0.000000,0.000100,35.33048629760742190000,0.00000000000000000000,1.00000000000000000000,0.00000000000000000000,0.00000000000000000000,1.00000000000000000000,Normal,UN,5,1,1,1,100.000,UN (Unknown),0.000000,Cubic,Solar,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,
777,23298,3,Closed,1.03999996185302734000,23298,100.00000,NO ,30.00000000000000000000,22.76197969913482670000,30.00000119209289550000,3.76835204660892487000,YES,YES,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,NO ,None,1.00000000000000000000,NO,0.000000,0.000100,36.45046615600585940000,0.00000000000000000000,1.00000000000000000000,0.00000000000000000000,0.00000000000000000000,1.00000000000000000000,Normal,UN,5,1,1,1,100.000,UN (Unknown),0.000000,Cubic,Solar,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,
