,BusNum,ShuntID,SSStatus,SSCMode,SSNMW,SSNMVR,SVCSTSV,ShuntID:2,AreaNum,ZoneNum,BANumber,OwnerNum,OwnPercent,OwnerNum:1,OwnPercent:1,OwnerNum:2,OwnPercent:2,OwnerNum:3,OwnPercent:3,EMSType,EMSDeviceID,DataMaintainerAssign,AllLabels
215,40088,1,Closed,Discrete,0.00000000000000000000,0.00000000000000000000,NO ,9,1,1,1,100.000,,,,,,,,,,,
216,40099,1,Closed,Discrete,0.00000000000000000000,21.99999988079071040000,NO ,9,1,1,1,100.000,,,,,,,,,,,
217,40107,1,Closed,Discrete,0.00000000000000000000,80.00000119209289550000,NO ,9,1,1,1,100.000,,,,,,,,,,,
218,40186,1,Closed,Discrete,0.00000000000000000000,0.00000000000000000000,NO ,9,1,1,1,100.000,,,,,,,,,,,
219,40199,1,Closed,Discrete,0.00000000000000000000,0.00000000000000000000,NO ,9,1,1,1,100.000,,,,,,,,,,,
220,40248,1,Closed,Discrete,0.00000000000000000000,12.50000000000000000000,NO ,9,1,1,1,100.000,,,,,,,,,,,
221,40254,1,Closed,Discrete,0.00000000000000000000,-227.99999713897705100000,NO ,9,1,1,1,100.000,,,,,,,,,,,
222,40260,1,Closed,Discrete,0.00000000000000000000,-440.00000953674316400000,NO ,9,1,1,1,100.000,,,,,,,,,,,
223,40273,1,Closed,Discrete,0.00000000000000000000,0.00000000000000000000,NO ,9,1,1,1,100.000,,,,,,,,,,,
224,40327,1,Closed,Discrete,0.00000000000000000000,0.00000000000000000000,NO ,9,1,1,1,100.000,,,,,,,,,,,
225,40335,1,Closed,Discrete,0.00000000000000000000,0.00000000000000000000,NO ,9,1,1,1,100.000,,,,,,,,,,,
226,40345,1,Closed,Discrete,0.00000000000000000000,150.00002384185791000000,NO ,9,1,1,1,100.000,,,,,,,,,,,
227,40407,1,Closed,Discrete,0.00000000000000000000,60.00000238418579100000,NO ,9,1,1,1,100.000,,,,,,,,,,,
228,40428,1,Closed,Discrete,0.00000000000000000000,-49.00000095367431640000,NO ,9,1,1,1,100.000,,,,,,,,,,,
229,40461,1,Closed,Discrete,0.00000000000000000000,9.99999865889549255000,NO ,9,1,1,1,100.000,,,,,,,,,,,
230,40507,1,Closed,Discrete,0.00000000000000000000,-41.00000262260437010000,NO ,9,1,1,1,100.000,,,,,,,,,,,
231,40520,1,Closed,Discrete,0.00000000000000000000,150.00000000000000000000,NO ,9,1,1,1,100.000,,,,,,,,,,,
232,40597,1,Closed,Discrete,0.00000000000000000000,23.99999946355819700000,NO ,9,1,1,1,100.000,,,,,,,,,,,
233,40623,1,Closed,Discrete,0.00000000000000000000,-300.00000000000000000000,NO ,9,1,1,1,100.000,,,,,,,,,,,
234,40630,1,Closed,Discrete,0.00000000000000000000,-5.00000007450580597000,NO ,9,1,1,1,100.000,,,,,,,,,,,
235,40631,1,Closed,Discrete,0.00000000000000000000,-107.99999237060546900000,NO ,9,1,1,1,100.000,,,,,,,,,,,
236,40639,1,Closed,Discrete,0.00000000000000000000,36.00000143051147460000,NO ,9,1,1,1,100.000,,,,,,,,,,,
237,40655,1,Closed,Discrete,0.00000000000000000000,-389.99998569488525400000,NO ,9,1,1,1,100.000,,,,,,,,,,,
238,40666,1,Closed,Discrete,0.00000000000000000000,-155.99999427795410200000,NO ,9,1,1,1,100.000,,,,,,,,,,,
239,40668,1,Closed,Discrete,0.00000000000000000000,-365.49999713897705100000,NO ,9,1,1,1,100.000,,,,,,,,,,,
240,40685,1,Closed,Discrete,0.00000000000000000000,0.00000000000000000000,NO ,9,1,1,1,100.000,,,,,,,,,,,
241,40693,1,Closed,Discrete,0.00000000000000000000,0.00000000000000000000,NO ,9,1,1,1,100.000,,,,,,,,,,,
242,40698,1,Closed,Discrete,0.00000000000000000000,-170.00000476837158200000,NO ,9,1,1,1,100.000,,,,,,,,,,,
243,40704,1,Closed,Discrete,0.00000000000000000000,0.00000000000000000000,NO ,9,1,1,1,100.000,,,,,,,,,,,
244,40713,1,Closed,Discrete,0.00000000000000000000,-28.00000011920928960000,NO ,9,1,1,1,100.000,,,,,,,,,,,
245,40729,1,Closed,Discrete,0.00000000000000000000,-330.00001907348632800000,NO ,9,1,1,1,100.000,,,,,,,,,,,
246,40760,1,Closed,Discrete,0.00000000000000000000,-713.99998664855957000000,NO ,9,1,1,1,100.000,,,,,,,,,,,
247,40765,1,Closed,Discrete,0.00000000000000000000,-523.99997711181640600000,NO ,9,1,1,1,100.000,,,,,,,,,,,
248,40783,1,Closed,Discrete,0.00000000000000000000,0.00000000000000000000,NO ,9,1,1,1,100.000,,,,,,,,,,,
249,40809,1,Closed,Discrete,0.00000000000000000000,-69.99999880790710450000,NO ,9,1,1,1,100.000,,,,,,,,,,,
250,40819,1,Closed,Discrete,0.00000000000000000000,-419.99998092651367200000,NO ,9,1,1,1,100.000,,,,,,,,,,,
251,40840,1,Closed,Discrete,0.00000000000000000000,200.00000000000000000000,NO ,9,1,1,1,100.000,,,,,,,,,,,
252,40847,1,Closed,Discrete,0.00000000000000000000,0.00000000000000000000,NO ,9,1,1,1,100.000,,,,,,,,,,,
253,40875,1,Closed,Discrete,0.00000000000000000000,-403.99999618530273400000,NO ,9,1,1,1,100.000,,,,,,,,,,,
254,40890,1,Closed,Discrete,0.00000000000000000000,-160.00000238418579100000,NO ,9,1,1,1,100.000,,,,,,,,,,,
255,40898,1,Closed,Discrete,0.00000000000000000000,-700.00000000000000000000,NO ,9,1,1,1,100.000,,,,,,,,,,,
256,40922,1,Closed,Discrete,0.00000000000000000000,-390.99996089935302700000,NO ,9,1,1,1,100.000,,,,,,,,,,,
257,40931,1,Closed,Discrete,0.00000000000000000000,-1022.00002670288086000000,NO ,9,1,1,1,100.000,,,,,,,,,,,
258,40939,1,Closed,Discrete,0.00000000000000000000,0.00000000000000000000,NO ,9,1,1,1,100.000,,,,,,,,,,,
259,40955,1,Closed,Discrete,0.00000000000000000000,0.00000000000000000000,NO ,9,1,1,1,100.000,,,,,,,,,,,
260,40956,1,Closed,Discrete,0.00000000000000000000,-60.00000238418579100000,NO ,9,1,1,1,100.000,,,,,,,,,,,
261,40967,1,Closed,Discrete,0.00000000000000000000,80.00000119209289550000,NO ,9,1,1,1,100.000,,,,,,,,,,,
262,40979,1,Closed,Discrete,0.00000000000000000000,-316.00000858306884800000,NO ,9,1,1,1,100.000,,,,,,,,,,,
263,40991,1,Closed,Discrete,0.00000000000000000000,0.00000000000000000000,NO ,9,1,1,1,100.000,,,,,,,,,,,
264,41006,1,Closed,Discrete,0.00000000000000000000,-309.99999046325683600000,NO ,9,1,1,1,100.000,,,,,,,,,,,
265,50001,1,Closed,Discrete,0.00000000000000000000,-30.00000119209289550000,NO ,10,1,1,1,100.000,,,,,,,,,,,
266,50019,1,Closed,Discrete,0.00000000000000000000,-259.99999046325683600000,NO ,10,1,1,1,100.000,,,,,,,,,,,
267,50068,1,Closed,Discrete,0.00000000000000000000,0.00000000000000000000,NO ,10,1,1,1,100.000,,,,,,,,,,,
268,50070,1,Closed,Discrete,0.00000000000000000000,-7.99999907612800598000,NO ,10,1,1,1,100.000,,,,,,,,,,,
269,50098,1,Closed,Discrete,0.00000000000000000000,0.00000000000000000000,NO ,10,1,1,1,100.000,,,,,,,,,,,
270,50116,1,Closed,Discrete,0.00000000000000000000,719.99998092651367200000,NO ,10,1,1,1,100.000,,,,,,,,,,,
271,50163,1,Closed,Discrete,0.00000000000000000000,147.00000286102294900000,NO ,10,1,1,1,100.000,,,,,,,,,,,
272,50203,1,Closed,Discrete,0.00000000000000000000,0.00000000000000000000,NO ,10,1,1,1,100.000,,,,,,,,,,,
273,50209,1,Closed,Discrete,0.00000000000000000000,-17.00000017881393430000,NO ,10,1,1,1,100.000,,,,,,,,,,,
274,50215,1,Closed,Discrete,0.00000000000000000000,0.00000000000000000000,NO ,10,1,1,1,100.000,,,,,,,,,,,
275,50239,1,Closed,Discrete,0.00000000000000000000,-28.00000011920928960000,NO ,10,1,1,1,100.000,,,,,,,,,,,
276,50268,1,Closed,Discrete,0.00000000000000000000,-37.99999952316284180000,NO ,10,1,1,1,100.000,,,,,,,,,,,
277,50279,1,Closed,Discrete,0.00000000000000000000,-20.99999934434890750000,NO ,10,1,1,1,100.000,,,,,,,,,,,
278,50301,1,Closed,Discrete,0.00000000000000000000,0.00000000000000000000,NO ,10,1,1,1,100.000,,,,,,,,,,,
279,50337,1,Closed,Discrete,0.00000000000000000000,-207.50000476837158200000,NO ,10,1,1,1,100.000,,,,,,,,,,,
280,50340,1,Closed,Discrete,0.00000000000000000000,-220.00000476837158200000,NO ,10,1,1,1,100.000,,,,,,,,,,,
281,50345,1,Closed,Discrete,0.00000000000000000000,-9.99999865889549255000,NO ,10,1,1,1,100.000,,,,,,,,,,,
282,50352,1,Closed,Discrete,0.00000000000000000000,-43.99999976158142090000,NO ,10,1,1,1,100.000,,,,,,,,,,,
283,50356,1,Closed,Discrete,0.00000000000000000000,-459.99999046325683600000,NO ,10,1,1,1,100.000,,,,,,,,,,,
284,50370,1,Closed,Discrete,0.00000000000000000000,-148.50000143051147500000,NO ,10,1,1,1,100.000,,,,,,,,,,,
285,50380,1,Closed,Discrete,0.00000000000000000000,-46.00000083446502690000,NO ,10,1,1,1,100.000,,,,,,,,,,,
286,50395,1,Closed,Discrete,0.00000000000000000000,-613.99998664855957000000,NO ,10,1,1,1,100.000,,,,,,,,,,,
287,50406,1,Closed,Discrete,0.00000000000000000000,-627.99997329711914100000,NO ,10,1,1,1,100.000,,,,,,,,,,,
288,50414,1,Closed,Discrete,0.00000000000000000000,0.00000000000000000000,NO ,10,1,1,1,100.000,,,,,,,,,,,
289,50428,1,Closed,Discrete,0.00000000000000000000,-250.00000000000000000000,NO ,10,1,1,1,100.000,,,,,,,,,,,
290,50438,1,Closed,Discrete,0.00000000000000000000,-146.00000381469726600000,NO ,10,1,1,1,100.000,,,,,,,,,,,
291,50446,1,Closed,Discrete,0.00000000000000000000,-158.00000429153442400000,NO ,10,1,1,1,100.000,,,,,,,,,,,
292,50450,1,Closed,Discrete,0.00000000000000000000,-63.99999856948852540000,NO ,10,1,1,1,100.000,,,,,,,,,,,
293,50453,1,Closed,Discrete,0.00000000000000000000,-160.00000238418579100000,NO ,10,1,1,1,100.000,,,,,,,,,,,
294,53012,1,Closed,Discrete,0.00000000000000000000,-7.00000002980232239000,NO ,11,1,1,1,100.000,,,,,,,,,,,
295,53020,1,Closed,Discrete,0.00000000000000000000,0.00000000000000000000,NO ,11,1,1,1,100.000,,,,,,,,,,,
296,53040,1,Closed,Discrete,0.00000000000000000000,37.99999952316284180000,NO ,11,1,1,1,100.000,,,,,,,,,,,
297,53073,1,Closed,Discrete,0.00000000000000000000,20.00000029802322390000,NO ,11,1,1,1,100.000,,,,,,,,,,,
298,53139,1,Closed,Discrete,0.00000000000000000000,58.50000381469726560000,NO ,11,1,1,1,100.000,,,,,,,,,,,
299,53175,1,Closed,Discrete,0.00000000000000000000,0.00000000000000000000,NO ,11,1,1,1,100.000,,,,,,,,,,,
300,53182,1,Closed,Discrete,0.00000000000000000000,5.99999986588954926000,NO ,11,1,1,1,100.000,,,,,,,,,,,
301,53212,1,Closed,Discrete,0.00000000000000000000,0.00000000000000000000,NO ,11,1,1,1,100.000,,,,,,,,,,,
302,53228,1,Closed,Discrete,0.00000000000000000000,-279.99999523162841800000,NO ,11,1,1,1,100.000,,,,,,,,,,,
303,53250,1,Closed,Discrete,0.00000000000000000000,-438.00001144409179700000,NO ,11,1,1,1,100.000,,,,,,,,,,,
304,53272,1,Closed,Discrete,0.00000000000000000000,-92.00000166893005370000,NO ,11,1,1,1,100.000,,,,,,,,,,,
305,53282,1,Closed,Discrete,0.00000000000000000000,-66.00000262260437010000,NO ,11,1,1,1,100.000,,,,,,,,,,,
306,60031,1,Closed,Discrete,0.00000000000000000000,0.00000000000000000000,NO ,12,1,1,1,100.000,,,,,,,,,,,
307,60059,1,Closed,Discrete,0.00000000000000000000,0.00000000000000000000,NO ,12,1,1,1,100.000,,,,,,,,,,,
308,60106,1,Closed,Discrete,0.00000000000000000000,-30.00000119209289550000,NO ,12,1,1,1,100.000,,,,,,,,,,,
309,60158,1,Closed,Discrete,0.00000000000000000000,0.00000000000000000000,NO ,12,1,1,1,100.000,,,,,,,,,,,
310,60247,1,Closed,Discrete,0.00000000000000000000,25.99999904632568360000,NO ,12,1,1,1,100.000,,,,,,,,,,,
311,60260,1,Closed,Discrete,0.00000000000000000000,0.00000000000000000000,NO ,12,1,1,1,100.000,,,,,,,,,,,
312,60373,1,Closed,Discrete,0.00000000000000000000,0.00000000000000000000,NO ,12,1,1,1,100.000,,,,,,,,,,,
313,60439,1,Closed,Discrete,0.00000000000000000000,73.50000143051147460000,NO ,12,1,1,1,100.000,,,,,,,,,,,
314,60482,1,Closed,Discrete,0.00000000000000000000,0.00000000000000000000,NO ,12,1,1,1,100.000,,,,,,,,,,,
315,60487,1,Closed,Discrete,0.00000000000000000000,50.00000000000000000000,NO ,12,1,1,1,100.000,,,,,,,,,,,
316,60494,1,Closed,Discrete,0.00000000000000000000,83.99999737739562990000,NO ,12,1,1,1,100.000,,,,,,,,,,,
317,60510,1,Closed,Discrete,0.00000000000000000000,-34.00000035762786870000,NO ,12,1,1,1,100.000,,,,,,,,,,,
318,60512,1,Closed,Discrete,0.00000000000000000000,34.99999940395355220000,NO ,12,1,1,1,100.000,,,,,,,,,,,
319,60583,1,Closed,Discrete,0.00000000000000000000,0.00000000000000000000,NO ,12,1,1,1,100.000,,,,,,,,,,,
320,60604,1,Closed,Discrete,0.00000000000000000000,10.00000014901161190000,NO ,12,1,1,1,100.000,,,,,,,,,,,
321,60621,1,Closed,Discrete,0.00000000000000000000,-37.99999952316284180000,NO ,12,1,1,1,100.000,,,,,,,,,,,
322,60626,1,Closed,Discrete,0.00000000000000000000,-57.99999833106994630000,NO ,12,1,1,1,100.000,,,,,,,,,,,
323,60634,1,Closed,Discrete,0.00000000000000000000,489.99991416931152300000,NO ,12,1,1,1,100.000,,,,,,,,,,,
324,60640,1,Closed,Discrete,0.00000000000000000000,0.00000000000000000000,NO ,12,1,1,1,100.000,,,,,,,,,,,
325,60648,1,Closed,Discrete,0.00000000000000000000,-450.00000000000000000000,NO ,12,1,1,1,100.000,,,,,,,,,,,
326,60653,1,Closed,Discrete,0.00000000000000000000,-225.00000000000000000000,NO ,12,1,1,1,100.000,,,,,,,,,,,
327,60665,1,Closed,Discrete,0.00000000000000000000,78.99997234344482420000,NO ,12,1,1,1,100.000,,,,,,,,,,,
328,60682,1,Closed,Discrete,0.00000000000000000000,30.50000071525573730000,NO ,12,1,1,1,100.000,,,,,,,,,,,
329,60694,1,Closed,Discrete,0.00000000000000000000,0.00000000000000000000,NO ,12,1,1,1,100.000,,,,,,,,,,,
330,60704,1,Closed,Discrete,0.00000000000000000000,0.00000000000000000000,NO ,12,1,1,1,100.000,,,,,,,,,,,
331,60709,1,Closed,Discrete,0.00000000000000000000,-259.99999046325683600000,NO ,12,1,1,1,100.000,,,,,,,,,,,
332,60713,1,Closed,Discrete,0.00000000000000000000,93.00000071525573730000,NO ,12,1,1,1,100.000,,,,,,,,,,,
333,60738,1,Closed,Discrete,0.00000000000000000000,-27.50000059604644780000,NO ,12,1,1,1,100.000,,,,,,,,,,,
334,60757,1,Closed,Discrete,0.00000000000000000000,-452.00014114379882800000,NO ,12,1,1,1,100.000,,,,,,,,,,,
335,60785,1,Closed,Discrete,0.00000000000000000000,-644.00005340576171900000,NO ,12,1,1,1,100.000,,,,,,,,,,,
336,60801,1,Closed,Discrete,0.00000000000000000000,-839.99996185302734400000,NO ,12,1,1,1,100.000,,,,,,,,,,,
337,60804,1,Closed,Discrete,0.00000000000000000000,-517.99998283386230500000,NO ,12,1,1,1,100.000,,,,,,,,,,,
338,60812,1,Closed,Discrete,0.00000000000000000000,-43.99999976158142090000,NO ,12,1,1,1,100.000,,,,,,,,,,,
339,60830,1,Closed,Discrete,0.00000000000000000000,-137.00000047683715800000,NO ,12,1,1,1,100.000,,,,,,,,,,,
340,60836,1,Closed,Discrete,0.00000000000000000000,0.00000000000000000000,NO ,12,1,1,1,100.000,,,,,,,,,,,
341,60867,1,Closed,Discrete,0.00000000000000000000,-530.00001907348632800000,NO ,12,1,1,1,100.000,,,,,,,,,,,
342,60876,1,Closed,Discrete,0.00000000000000000000,0.00000000000000000000,NO ,12,1,1,1,100.000,,,,,,,,,,,
343,60884,1,Closed,Discrete,0.00000000000000000000,-377.99999713897705100000,NO ,12,1,1,1,100.000,,,,,,,,,,,
344,70022,1,Closed,Discrete,0.00000000000000000000,0.00000000000000000000,NO ,13,1,1,1,100.000,,,,,,,,,,,
345,70026,1,Open,Discrete,0.00000000000000000000,0.00000000000000000000,NO ,13,1,1,1,100.000,,,,,,,,,,,
346,70027,1,Closed,Discrete,0.00000000000000000000,0.00000000000000000000,NO ,13,1,1,1,100.000,,,,,,,,,,,
347,70030,1,Closed,Discrete,0.00000000000000000000,45.00000178813934330000,NO ,13,1,1,1,100.000,,,,,,,,,,,
348,70031,1,Closed,Discrete,0.00000000000000000000,-14.00000005960464480000,NO ,13,1,1,1,100.000,,,,,,,,,,,
349,70034,1,Closed,Discrete,0.00000000000000000000,0.00000000000000000000,NO ,13,1,1,1,100.000,,,,,,,,,,,
350,70067,1,Closed,Discrete,0.00000000000000000000,25.00000000000000000000,NO ,13,1,1,1,100.000,,,,,,,,,,,
351,70071,1,Closed,Discrete,0.00000000000000000000,0.00000000000000000000,NO ,13,1,1,1,100.000,,,,,,,,,,,
352,70161,1,Closed,Discrete,0.00000000000000000000,-87.99998760223388670000,NO ,13,1,1,1,100.000,,,,,,,,,,,
353,74150,1,Closed,Discrete,0.00000000000000000000,-30.00000119209289550000,NO ,14,1,1,1,100.000,,,,,,,,,,,
354,74154,1,Closed,Discrete,0.00000000000000000000,0.00000000000000000000,NO ,14,1,1,1,100.000,,,,,,,,,,,
355,74161,1,Closed,Discrete,0.00000000000000000000,15.99999964237213140000,NO ,14,1,1,1,100.000,,,,,,,,,,,
356,74163,1,Closed,Discrete,0.00000000000000000000,0.00000000000000000000,NO ,14,1,1,1,100.000,,,,,,,,,,,
357,74167,1,Closed,Discrete,0.00000000000000000000,-150.00000000000000000000,NO ,14,1,1,1,100.000,,,,,,,,,,,
358,74170,1,Closed,Discrete,0.00000000000000000000,0.00000000000000000000,NO ,14,1,1,1,100.000,,,,,,,,,,,
359,74217,1,Closed,Discrete,0.00000000000000000000,-92.00000762939453120000,NO ,14,1,1,1,100.000,,,,,,,,,,,
360,74250,1,Closed,Discrete,0.00000000000000000000,-342.00000762939453100000,NO ,14,1,1,1,100.000,,,,,,,,,,,
361,74304,1,Closed,Discrete,0.00000000000000000000,-5.00000007450580597000,NO ,14,1,1,1,100.000,,,,,,,,,,,
362,74323,1,Closed,Discrete,0.00000000000000000000,-480.00001907348632800000,NO ,14,1,1,1,100.000,,,,,,,,,,,
363,77009,1,Closed,Discrete,0.00000000000000000000,10.00000014901161190000,NO ,15,1,1,1,100.000,,,,,,,,,,,
364,77042,1,Closed,Discrete,0.00000000000000000000,-3.99999991059303284000,NO ,15,1,1,1,100.000,,,,,,,,,,,
365,77057,1,Closed,Discrete,0.00000000000000000000,-41.99999868869781490000,NO ,15,1,1,1,100.000,,,,,,,,,,,
366,77060,1,Closed,Discrete,0.00000000000000000000,-5.00000007450580597000,NO ,15,1,1,1,100.000,,,,,,,,,,,
367,77101,1,Closed,Discrete,0.00000000000000000000,0.00000000000000000000,NO ,15,1,1,1,100.000,,,,,,,,,,,
368,77118,1,Closed,Discrete,0.00000000000000000000,-3.99999991059303284000,NO ,15,1,1,1,100.000,,,,,,,,,,,
369,77133,1,Closed,Discrete,0.00000000000000000000,0.00000000000000000000,NO ,15,1,1,1,100.000,,,,,,,,,,,
370,77137,1,Closed,Discrete,0.00000000000000000000,-7.00000002980232239000,NO ,15,1,1,1,100.000,,,,,,,,,,,
371,77155,1,Closed,Discrete,0.00000000000000000000,-77.99999713897705080000,NO ,15,1,1,1,100.000,,,,,,,,,,,
372,77170,1,Closed,Discrete,0.00000000000000000000,-51.99999809265136720000,NO ,15,1,1,1,100.000,,,,,,,,,,,
373,77193,1,Closed,Discrete,0.00000000000000000000,-125.49999952316284200000,NO ,15,1,1,1,100.000,,,,,,,,,,,
374,77202,1,Closed,Discrete,0.00000000000000000000,-150.00000000000000000000,NO ,15,1,1,1,100.000,,,,,,,,,,,
375,77206,1,Closed,Discrete,0.00000000000000000000,-83.99999737739562990000,NO ,15,1,1,1,100.000,,,,,,,,,,,
376,77214,1,Closed,Discrete,0.00000000000000000000,-134.99999046325683600000,NO ,15,1,1,1,100.000,,,,,,,,,,,
377,77221,1,Closed,Discrete,0.00000000000000000000,-194.00000572204589800000,NO ,15,1,1,1,100.000,,,,,,,,,,,
378,77232,1,Closed,Discrete,0.00000000000000000000,-176.99999809265136700000,NO ,15,1,1,1,100.000,,,,,,,,,,,
379,77239,1,Closed,Discrete,0.00000000000000000000,-80.00000715255737300000,NO ,15,1,1,1,100.000,,,,,,,,,,,
380,77263,1,Closed,Discrete,0.00000000000000000000,-125.99998712539672800000,NO ,15,1,1,1,100.000,,,,,,,,,,,
381,77271,1,Closed,Discrete,0.00000000000000000000,-36.00000143051147460000,NO ,15,1,1,1,100.000,,,,,,,,,,,
382,77272,1,Closed,Discrete,0.00000000000000000000,-332.00001716613769500000,NO ,15,1,1,1,100.000,,,,,,,,,,,
383,77282,1,Closed,Discrete,0.00000000000000000000,-100.00000000000000000000,NO ,15,1,1,1,100.000,,,,,,,,,,,
384,77287,1,Closed,Discrete,0.00000000000000000000,-61.00000143051147460000,NO ,15,1,1,1,100.000,,,,,,,,,,,
385,80044,1,Closed,Discrete,0.00000000000000000000,46.00000083446502690000,NO ,16,1,1,1,100.000,,,,,,,,,,,
386,80076,1,Closed,Discrete,0.00000000000000000000,62.00000643730163570000,NO ,16,1,1,1,100.000,,,,,,,,,,,
